days_cash_on_hand,current_ratio,burn_rate_monthly_rm,purchase_amount,purchase_to_burn,is_digitalisation,is_agri,monthly_net_cash,label
59.10645841580737,1.7971827135259488,6028.26370566556,18550.618850685078,3.0772739475963196,0.0,0.0,2945.183689152648,0
47.38115788704729,1.7345718981955165,12242.982252806132,21766.030109894527,1.7778372671336415,0.0,0.0,40636.97017885823,0
55.735134457146565,1.5886835399532375,6938.678529153833,16228.10365127267,2.3387888029526103,1.0,0.0,4746.423640807885,0
58.39485877474514,1.5583049589029199,5382.4000432997345,46884.02909472873,8.71061770168722,1.0,0.0,-17150.43453749255,0
12.503398552429374,1.7553388057250239,12038.093353532206,19428.024999299276,1.6138789116134178,0.0,1.0,23708.637731607,1
54.57136295035799,1.035960969979959,8416.103888749847,8899.078162359265,1.057386919172306,0.0,0.0,32377.993335443778,0
49.85299164742515,1.0610759811226211,6900.209684444242,17115.827044184512,2.4804792646765863,1.0,1.0,-6093.113820099368,1
26.2222861551749,1.4352905240221694,9158.91760739303,9855.984319156101,1.0761079793097388,0.0,0.0,-3775.9576404580694,0
63.121747807517266,0.8431704804759367,4008.883741364132,8681.359911795988,2.1655304747854616,1.0,0.0,2663.8212072038186,0
65.88176479593017,1.8663746759323434,12441.95877382534,12137.278728380888,0.9755118907735477,1.0,0.0,7524.594802432779,0
19.91147223767669,1.3435204024026637,7014.050850560733,16214.012819688494,2.311647458100803,0.0,1.0,-12680.773588808075,1
73.17712799844102,1.8864586195509023,7674.2045529250745,17000.99300275766,2.215342695846909,0.0,0.0,25253.59979277781,0
40.95728348399573,1.428432368633646,8154.263517171413,14166.080078013976,1.737260519994572,0.0,0.0,-11325.244596386663,0
55.85785609906299,1.5242994019359075,16740.25879995738,23755.336896514,1.419054339624336,0.0,0.0,61829.56143778891,0
28.142835298918268,1.6553122228522374,8881.013859794199,49706.0412950862,5.596888157118364,0.0,0.0,-12207.457133878786,1
25.60973552367284,1.1402125740945923,3000.0,9745.364226667558,3.248454742222519,1.0,0.0,-10978.31653884245,1
60.26378252666727,1.4696145915220058,20704.066714758177,23629.573074282594,1.1413010496840734,0.0,0.0,-6422.591391560078,0
23.555486502807472,1.5221717100272771,4187.601423970502,40089.721530858355,9.573432968423967,0.0,0.0,37486.00301803218,1
38.57885217633533,0.750402914818193,15945.567773905135,12472.432562787166,0.7821880499732506,1.0,0.0,38945.40779933654,0
5.0,1.1402187419661796,8124.356872076351,13741.673503135919,1.691416775445506,0.0,0.0,-3251.636786981091,1
76.79974763216245,0.9763328497160921,7546.281900924071,14359.648707358854,1.9028773236791565,0.0,0.0,20860.970851468726,0
79.90652073311114,0.9563752678567459,3762.891341326639,28756.12575127927,7.642029264959071,0.0,0.0,16307.850299489792,1
28.802971220520625,1.892903191432883,8585.562712091463,27107.84126095834,3.1573750224642883,0.0,0.0,9687.962035252724,1
127.12617737086956,1.9643692948551217,7154.65108613139,23931.301580203664,3.344859349828004,0.0,0.0,24134.39873962869,0
102.9021045136322,1.0122767887969635,11418.906550684347,25211.479162691758,2.2078715725351836,0.0,0.0,-35968.48716057785,1
13.58595205669787,0.636268737783965,7081.893417451822,20548.132779353327,2.9015026869391765,1.0,0.0,45558.9263024007,1
57.59331731469213,1.9200154409499524,4064.1068099651006,4807.68297175883,1.182961766647101,0.0,0.0,6611.30752758453,0
68.44229071287576,1.3385568381670676,3000.0,12664.118722155938,4.221372907385312,0.0,0.0,-24611.73751262133,0
78.43853920905134,1.478309386133897,5064.750251785244,9815.125072236939,1.9379287396801577,1.0,0.0,-18480.338047223788,0
52.80623159543899,1.6842998121754333,4949.9709003695225,18077.582420239454,3.652058321977193,0.0,0.0,-5256.440459311019,0
27.249450870817952,1.3125393740159048,4828.923475041435,9583.617571877203,1.9846281725959571,1.0,0.0,-21946.947314721212,1
123.76537965207362,1.362342243190105,5710.9304823552475,15189.929379586516,2.6597993840965177,0.0,1.0,5191.798757729254,0
47.2660640163372,1.564958345015199,11834.258360187745,9717.652067503073,0.8211458438489683,0.0,0.0,-6395.456016117001,0
45.373190599692464,0.6,3798.663103332999,30337.036156272483,7.986240245852377,0.0,0.0,49124.19283753209,1
46.28373861552676,1.5517949370695183,9467.546556506131,84738.76796499458,8.950446396987802,0.0,0.0,35989.37278586442,0
50.52288429817317,1.015560845789851,3629.233833649585,15094.386240409958,4.15911096729497,0.0,0.0,-10908.768632107585,1
5.221120164081405,1.1236994905151159,4718.404530288019,36764.389574199544,7.791699363249677,1.0,1.0,30040.993923736263,1
54.72095755391839,1.867980448611509,8422.686800850744,7968.324144343864,0.9460549029959197,0.0,0.0,46078.10193174143,0
73.86185152896306,0.9869638459857404,7367.47750224105,7900.086975639635,1.072291971470096,0.0,0.0,-26569.993274108405,0
87.41621416360745,2.0182958241645457,4026.755376196606,18728.1223474945,4.650921299615619,1.0,0.0,-8266.064228045674,0
37.95061156823564,1.1426621265163959,5260.622344406929,13754.385212119649,2.614592782305168,1.0,0.0,-12773.752910275944,1
64.46598890229436,1.3324166616928022,7190.571813610429,7750.106024039498,1.0778149811910611,0.0,0.0,-6419.283264208318,0
81.43869290390145,1.5253210156685333,4970.23488034495,14180.164250321974,2.853016928113028,0.0,0.0,26784.678084294726,0
5.0,1.5401760673329774,5817.862007240181,18814.049831277905,3.2338425710105017,0.0,0.0,-11081.478913562922,1
5.0,0.7803601467408932,8300.262944396778,15612.599086592196,1.88097644510548,0.0,1.0,-14607.915627610215,1
77.35073605720808,0.7684679782058642,7839.733345216853,6460.036714647901,0.8240123012078303,0.0,1.0,-8295.90269505398,0
56.65895349607449,1.0488553221506167,6685.673469784902,24435.094705952957,3.654844170356873,0.0,1.0,-6422.2967380787195,1
84.24922392227997,0.9546026008698338,10560.776523273606,31727.566015808556,3.0042834393747513,1.0,0.0,-53791.11250318223,1
27.108666058533313,1.5519752445131891,7320.817689836562,16692.04477320096,2.280079286276232,0.0,1.0,-7099.629667895515,1
58.030642561551495,1.2955129676127723,14528.841631255316,15563.014392291143,1.0711806754649353,0.0,0.0,16440.066551880052,0
40.58430618571364,1.1793378215746273,6527.118841140501,16927.102006435955,2.593349748704474,0.0,0.0,-2524.6120205065745,1
65.14211999137446,2.0763902795259037,12526.00737318767,10986.097411060726,0.8770629845370225,0.0,0.0,38030.34805409862,0
40.7173619442457,0.6366564126877513,4894.937782873291,4348.233055321174,0.8883122213595929,0.0,1.0,-787.8371010327173,0
55.64464327163431,1.936753059296349,9542.050580425193,11713.99643970541,1.2276183552973197,1.0,0.0,28735.139529587228,0
5.0,1.4324650953379983,11913.560843219268,5501.89717434461,0.46181802793881516,1.0,0.0,36593.85108017323,0
66.8473742623045,1.2046492301347196,11118.780928391616,52177.97315902383,4.6927782366669595,1.0,0.0,12546.656376462379,1
63.68772052051176,1.1892236851609146,5297.963684642218,21986.886576672154,4.150063663216101,0.0,0.0,-13402.095647721682,1
57.504818302678736,1.1828198936322092,10295.785470632138,16320.826378475966,1.5851948765861283,0.0,0.0,33938.49860644748,1
37.14942604008385,1.2555437726473202,4967.232595162255,10233.521618648007,2.0602058435143054,0.0,0.0,17432.512326121305,1
81.49460158258731,1.0272421365378313,12516.498838425538,30133.196455111385,2.4074780690749353,0.0,0.0,18335.87258059252,1
120.6878534395323,1.0791737803137496,4348.8757758363845,4595.201338322704,1.0566412045740594,0.0,1.0,45401.10778722958,0
77.90279797239202,1.3305453651813408,9320.618919625751,6800.195029902834,0.7295862097295016,1.0,0.0,69143.79949042066,0
59.52274136913296,1.3882881781117127,11647.924771784948,17829.426385762876,1.5306955303275591,0.0,0.0,13597.100606978285,0
27.333394059414083,1.5150139249975987,20764.752735437534,29949.02436916533,1.4423010353527466,0.0,0.0,47829.665665984925,1
37.107451324908524,1.0036383129094968,7609.148405660952,13813.95990802163,1.8154409891315177,0.0,0.0,35354.78796177371,1
5.0,1.8853426118112149,7487.543489673715,10340.994858937687,1.381093127966368,0.0,0.0,-17302.609381504186,1
5.0,1.6381097043866701,8405.646686678236,6161.179159191335,0.7329809815770553,0.0,0.0,-24376.9693015904,0
43.24753552484551,1.9341575338512875,7116.7349466394235,5421.426372284382,0.7617856240163082,0.0,1.0,1856.423397851392,0
45.45467505883153,0.6,7886.065077934096,11631.116956524382,1.4748948736257923,0.0,0.0,25405.15912033546,0
119.71346332308708,1.7442977603417151,7083.72837503554,6878.008692165936,0.9709588408846108,1.0,0.0,72333.99508124651,0
57.07264519050709,1.3548752521695313,8005.927280971444,15045.750273688287,1.8793263722803422,0.0,0.0,4390.989701901439,0
34.92182975919173,1.1585993705658628,7971.463371397029,9642.591095416527,1.209638763444086,1.0,0.0,-9821.14456692911,1
58.72505796921639,1.2607579739027008,17188.51134023232,2722.8056454332254,0.1584084619975254,0.0,0.0,35287.67129806154,0
98.61298173741702,0.6243134186571478,6827.106403321303,10690.764109846483,1.5659290302910114,1.0,0.0,-27187.792367945527,0
27.776415934319363,0.96129845408696,19460.367135274693,23421.43800256044,1.2035455364100371,0.0,0.0,39788.87737485397,1
80.25852224151323,0.9548318800739699,6233.790581843232,17919.14076032465,2.874517602903858,1.0,0.0,-22553.195222298637,1
79.95494505603358,1.2658861106446528,6718.294429875612,20467.140587131977,3.0464786562667694,0.0,1.0,19106.582787150994,0
42.3661841963322,1.7557654311774868,4719.548117601022,19332.857029785435,4.0963364601974765,0.0,0.0,22827.531449209593,0
44.16587462401034,1.4641465577847415,4334.85401089766,23258.273833655658,5.3654111015469566,1.0,0.0,3377.446588925274,0
36.70469428183362,1.7171532290429112,5697.758635956192,5738.328370121005,1.0071202970776603,0.0,0.0,-30915.72933809759,0
76.21034829709738,0.901849726626301,19484.93907477474,3830.8514005723496,0.19660576745306746,0.0,1.0,50411.40920725095,0
62.385611352091644,1.3161504108453628,6170.532738922813,16974.740559211892,2.7509359851764055,0.0,0.0,7059.132439378791,0
93.61556587057825,1.3899796770317139,8735.50365857178,10741.098807704435,1.2295912436788516,1.0,0.0,6576.3594069733135,0
65.77306191122207,0.7514410625701812,4129.482142826773,20867.713949079014,5.053348877008181,0.0,0.0,12271.635953198547,1
48.56058322765623,1.3564518765728877,9641.103506490259,9663.819010821728,1.0023561104095788,0.0,0.0,-11457.618135057815,0
61.854583928418855,1.007569527834739,9938.05272813649,4809.987851674863,0.48399701463214073,0.0,1.0,33728.89093314109,0
71.5409118844565,1.4396104070098565,13244.603851505317,36289.53427420038,2.739948637276598,1.0,0.0,33359.25162545326,0
5.0,0.9021480616425046,5928.880635281744,13570.514004662722,2.288882984742,0.0,0.0,20941.475511728077,1
29.598966539628705,1.4153683675669775,5554.193648898785,9256.57434642941,1.6665919360346189,0.0,0.0,-27166.52742120556,1
22.68683638611835,0.8769103880342833,4974.416585706174,25139.235650546245,5.053705337583311,0.0,0.0,-15734.972220798576,1
147.13337226930867,1.5226612653083114,8887.650979785578,7982.327638151773,0.8981369381298941,0.0,0.0,25507.746985224785,0
34.85267608167791,1.3927034351258767,29145.105465883455,12611.4960282468,0.43271402956525606,0.0,0.0,36731.8331571419,0
30.388825120593943,1.3377540283260636,19641.50715108418,9171.166498892331,0.4669278395159252,0.0,0.0,53311.21394992322,0
79.77131774094164,1.1531366284370064,11116.701204559495,23945.42758966662,2.1540047851466446,0.0,0.0,23545.24905542991,1
5.0,1.095501988461296,7159.824025612559,12776.207645481487,1.7844303993754118,0.0,0.0,23516.80243876695,1
61.219535032663885,0.8826294744514647,9799.620363627764,19270.899655631845,1.9664945110687806,0.0,0.0,21994.761198275995,1
92.82732539441176,1.6418727540921165,10194.361370597891,12808.964715015296,1.2564754425871465,0.0,0.0,-33524.02333789979,0
70.0366376696405,1.422690690507089,9281.601799571425,6210.215363927941,0.6690887519236923,1.0,0.0,-19026.41351020656,0
91.86034986665163,1.3361556961501708,11392.953721593509,13588.661702764472,1.192725085594735,1.0,0.0,8743.903487393629,0
87.83993320915991,1.1693843451239192,8502.031283606579,10123.703422897604,1.1907393757087081,0.0,0.0,-2862.4056858078893,0
44.178975678597624,1.4277468200717995,6378.101038513995,28380.389507674532,4.449661323378274,1.0,0.0,-14365.182555487598,0
48.459492454352436,1.1960941296040388,16705.42744275183,15031.944754700198,0.8998240126577711,0.0,0.0,33796.11348671587,1
5.0,1.4434675930542407,12642.448985814879,14035.85482446791,1.1102164493775268,0.0,0.0,34637.00937663378,1
36.89490424648697,1.843271604064953,25577.00697430767,10746.085887183393,0.4201463407340011,0.0,0.0,-3137.563035019295,0
105.86845669911953,1.9028502510057494,6238.967521800721,10382.613525342305,1.6641557259374264,0.0,0.0,955.3847784873196,0
7.944232113800304,1.0284718187305306,4904.60391087656,8428.056349909672,1.7183969394999308,1.0,1.0,7132.87781533047,1
63.19751563877823,1.892675172484927,4918.815259775853,24115.099030449433,4.902623448303351,0.0,0.0,2650.2788943622763,0
53.26877016216485,1.5861868222583113,4622.259756232142,16805.237079070615,3.635718883261007,0.0,0.0,12161.305205326402,0
72.23579424028522,1.4512090253677363,27657.440593036572,9112.077491713322,0.3294620650476063,1.0,0.0,-5274.923875045441,0
33.19008157513325,1.155583008293911,5891.738747230964,27266.385405410467,4.627901299633371,0.0,0.0,43512.60619974637,1
35.02387971876833,1.05867554941352,10256.918968848637,9591.8223263828,0.935156293572582,0.0,0.0,23823.29544388777,0
62.10230572979549,0.8194895597509689,17566.56398635152,39242.930952040566,2.2339559963195232,0.0,1.0,-7319.717262109656,1
41.43044540224055,1.4500528867537168,9578.04132045233,19833.477338494846,2.0707237184437406,0.0,1.0,58255.11346915874,0
48.80684703770827,1.0705959644115413,4065.6966543930466,8616.56658265158,2.1193333677123327,0.0,0.0,7171.825678155073,0
117.80952522312256,1.16883604533734,9062.442694880878,13228.730050377639,1.4597311669457707,0.0,0.0,37709.831836202095,0
143.44263490557677,1.1641959294778879,6344.0984306274395,24996.63578615663,3.940139967797509,0.0,0.0,25047.287240657784,1
119.63475640076118,1.5543748648640874,6770.660707738299,19041.82012192476,2.8124020599882598,1.0,0.0,35717.5895145727,0
83.71687634190775,1.5275459108875542,13812.61169570895,26945.655415451376,1.9508009063790854,0.0,0.0,42553.97477593818,0
77.7048460656375,1.2915086718891011,8719.845886816784,27554.06572464754,3.1599257695947958,1.0,0.0,-12423.391774680902,0
67.90356581055154,1.212331415685424,8220.38571953882,28769.501161835145,3.499775088832349,0.0,1.0,12777.476700497584,1
56.62527918546521,0.8740503506570284,11767.853144894467,19678.66845843076,1.6722394659529238,0.0,0.0,62081.3680826365,1
44.22776177664497,1.4267026146823787,9179.16794636089,34422.7157794792,3.7500910736823583,0.0,0.0,5617.611690326197,0
64.76575340196187,1.5627637784007888,8895.533373339746,10220.38803533883,1.148934820026613,0.0,0.0,12852.249822457688,0
92.57711124509203,0.9907196452061291,8660.128476529848,8777.329744430266,1.0135334329297827,0.0,0.0,37876.16572312106,0
5.0,1.1543773534549442,9785.00056461491,34177.213106193536,3.4928166718545905,0.0,0.0,6356.243473175305,1
35.568016565738056,2.0084049743042067,3928.421812534004,3571.4123972970765,0.9091214150940067,1.0,0.0,19000.36125133331,0
37.428102147658606,0.9925685140042505,11546.968611807388,15464.160940477552,1.3392398871392641,1.0,0.0,-6101.965768418209,1
10.189346046518693,1.6553600648980507,11216.044636459637,12587.93987416674,1.1223154224304284,0.0,0.0,54165.92490119165,1
17.547033178584662,0.8160661901763415,5733.296588093161,12999.26881922265,2.2673288603661934,0.0,0.0,14083.486233067295,1
46.556737975028454,1.473219388780004,4333.9311151213615,31769.397493394332,7.330388197114828,0.0,0.0,5946.22054018578,0
94.10535410558447,1.4699538712321965,10181.998728417037,18804.66710244863,1.8468541986718687,0.0,0.0,19192.714000432876,0
77.49529659536404,1.815203385546351,8939.729271246886,20443.1318571231,2.2867730371740613,0.0,1.0,5756.607642819332,0
105.40410254073154,1.1132626942792556,19939.744230055603,13041.67436697821,0.6540542454561786,0.0,0.0,-27769.377552951206,0
59.483654521877625,1.1116319198837918,12336.551168647924,9031.065295881157,0.7320575396171242,0.0,0.0,-3154.585830369493,0
5.0,1.1916927882628232,3000.0,5164.989279303803,1.7216630931012677,0.0,0.0,27010.366403607433,1
82.50300555277913,1.4989101466247376,4996.59484513046,12982.702666148827,2.5983100628623914,0.0,0.0,7909.93652273579,0
14.457235878261002,1.876189405618503,12565.134387290605,11700.905321545477,0.9312200698291552,1.0,0.0,8672.14597486327,0
62.29339827816434,0.6353927960514985,7161.045785666676,8873.36570260541,1.239115901250912,0.0,0.0,-17040.50024737289,0
45.16148974899158,1.9791902843973328,11163.685581278163,9483.347133906886,0.8494817473013343,0.0,0.0,22314.569533903967,0
103.97744028051008,1.6736217890194691,8348.316535138447,9061.934827685776,1.0854805025113359,1.0,0.0,25455.582840339746,0
68.77198848976124,1.6633176270097063,11132.075455124732,25077.6334235376,2.252736565129275,0.0,0.0,-5380.8802890142,0
101.1087922972014,1.41915986164234,22871.12407201852,8835.0965175346,0.3862991818729112,0.0,0.0,51399.095079131235,0
61.92687742119267,1.122003698734943,6361.739231187177,11023.576927172004,1.7327929559154331,0.0,1.0,18604.14866004791,0
73.29924208124248,1.1492049986214974,8005.0086329063915,48308.471380742485,6.034780672460443,0.0,0.0,51188.57925251778,1
70.27132843859113,1.36330121735887,8604.285424981046,19304.83349393307,2.243630068091982,0.0,0.0,-17569.814129960138,0
45.99182119018292,0.7659955741428438,9893.285377390343,19698.88991845996,1.9911373388135447,0.0,0.0,-4079.661557484351,1
110.08953671515116,0.9209820179491807,3896.4164856966086,15285.670366056826,3.9230073125316904,1.0,0.0,34177.45756530386,1
113.93746920102541,1.189390507995871,13895.77917756582,13054.587953709373,0.9394642637086147,1.0,0.0,3684.3175014795097,0
85.92809781203354,1.578313007444697,3684.1824514226246,32400.34046277455,8.794445142168069,0.0,0.0,42502.28385368629,0
33.10530544716647,1.4885312367030932,10373.555361527333,15621.51265313096,1.505897651162769,1.0,0.0,-5757.628846135503,1
31.493182122168196,1.3410560751529943,14564.822894116269,18511.734231106886,1.2709893121038256,0.0,0.0,-1265.3583021526483,1
82.00945487269206,0.6,14391.353447528816,4704.015255824337,0.3268639932286618,0.0,0.0,-1061.0235350783041,0
15.811553688084963,0.8968614834976831,14478.40334584845,10090.798815198998,0.6969552217988485,0.0,0.0,16662.597043267895,0
53.357779739228555,1.5169642895280926,8420.385967279393,6186.994245819645,0.7347637352802544,0.0,0.0,32906.6704861785,0
37.71851958935406,0.8051963354690873,6541.635041281589,32874.608950930415,5.025442224072755,1.0,0.0,29255.543552837324,1
42.79717529572493,1.22775980348855,6899.349938884738,46446.146941616134,6.731959873472375,0.0,0.0,17548.386305788834,1
70.05145765168744,1.7105992089111448,9130.672046821344,11436.60794323034,1.252548321151427,1.0,0.0,3091.2537728755433,0
52.49395592050776,1.3369722172215555,11658.779400809524,13782.673399006377,1.182171214085188,1.0,0.0,26316.00193038948,0
52.174919696199616,1.3775223166106318,3000.0,23151.07754893681,7.717025849645603,0.0,0.0,16662.211897449815,0
89.93035384508784,0.6,23021.580840313167,12286.375237161923,0.5336894682595911,0.0,0.0,35704.570418437914,0
18.60329255060642,1.5644708667718994,4785.243632209632,9188.78156243847,1.9202327548358205,0.0,0.0,55850.783846669656,1
48.32611597328287,1.4261015056129032,12519.389297937325,17987.08236366149,1.4367380017989388,0.0,1.0,11760.47262858941,0
67.7736350863179,2.1911954548333963,7872.969596884691,15072.98621150403,1.9145236147575577,0.0,0.0,34266.3599001903,0
93.69340765352943,1.7654606069461332,11151.899387269197,6729.102477888077,0.603404159615168,1.0,0.0,48835.7883075274,0
14.877911244345924,1.4559224128336616,5557.26897481406,12855.371159342974,2.3132533655657905,0.0,0.0,16219.06025758701,1
66.24750254075956,1.4976722639823496,18157.802452886208,17537.918388318525,0.9658612838103021,0.0,0.0,1896.0841177337834,0
88.7430508900925,1.7663146711236242,4386.101596084453,19119.04125746061,4.359005563055926,1.0,0.0,25529.318557772458,0
44.58527738240028,1.831497384659067,7517.37439581059,14405.219311518149,1.9162567344718302,0.0,0.0,3673.2043929032598,0
55.54526666535136,0.9663037195866795,3944.094037835473,34776.70475204371,8.817412672829992,0.0,0.0,-13174.033707958195,1
20.301267769029252,0.6,5887.101946809283,6039.920472004477,1.025958192430831,1.0,0.0,49050.37900340922,0
90.34359812699219,1.1091473791877968,24989.672104441666,24078.131290468187,0.963523298338458,0.0,0.0,-120.78458771556143,1
